"","eco_innovation","recycling","resource_reduction","energy_saving","sust_prod","AI","bigdata","cloud","highspeed","robot","smart_devices","fam_owned","financecap","indstrl_area","urban_area","skillshortage","nace_a","ln_size","isocntry"
"6785",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"6",2.77258872223978,"RO"
"6786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",1.09861228866811,"RO"
"6787",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"14",1.79175946922805,"RO"
"6788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"11",1.79175946922805,"RO"
"6789",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"5",1.38629436111989,"RO"
"6790",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"3",1.38629436111989,"RO"
"6791",0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,"8",1.38629436111989,"RO"
"6792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.6094379124341,"RO"
"6793",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",0.693147180559945,"RO"
"6794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",1.79175946922805,"RO"
"6795",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"2",0.693147180559945,"RO"
"6796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"9",1.79175946922805,"RO"
"6797",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"2",3.52636052461616,"RO"
"6798",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"12",1.6094379124341,"RO"
"6799",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",3.3322045101752,"RO"
"6800",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"5",1.6094379124341,"RO"
"6801",1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,"6",0.693147180559945,"RO"
"6802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2.30258509299405,"RO"
"6803",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"5",1.6094379124341,"RO"
"6804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"13",1.09861228866811,"RO"
"6805",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6",1.38629436111989,"RO"
"6806",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6",1.6094379124341,"RO"
"6807",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.6094379124341,"RO"
"6808",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"6",1.09861228866811,"RO"
"6809",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6",1.6094379124341,"RO"
"6810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",2.63905732961526,"RO"
"6811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7",0.693147180559945,"RO"
"6812",0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,"2",3.87120101090789,"RO"
"6813",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"2",0.693147180559945,"RO"
"6814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"8",3.04452243772342,"RO"
"6815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12",2.56494935746154,"RO"
"6816",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"7",1.38629436111989,"RO"
"6817",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"7",1.6094379124341,"RO"
"6818",0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,"6",1.09861228866811,"RO"
"6819",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"13",1.6094379124341,"RO"
"6820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.38629436111989,"RO"
"6821",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"14",1.94591014905531,"RO"
"6822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2.56494935746154,"RO"
"6823",0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"2",0.693147180559945,"RO"
"6824",0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,"12",1.38629436111989,"RO"
"6825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.79175946922805,"RO"
"6826",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"5",3.89182029811063,"RO"
"6827",1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,"15",0.693147180559945,"RO"
"6828",0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,"6",1.38629436111989,"RO"
"6829",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6",1.09861228866811,"RO"
"6830",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12",1.79175946922805,"RO"
"6831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",0.693147180559945,"RO"
"6832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",1.09861228866811,"RO"
"6833",0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,"8",0.693147180559945,"RO"
"6834",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"2",1.94591014905531,"RO"
"6835",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",2.30258509299405,"RO"
"6836",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5",3.3322045101752,"RO"
"6837",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"2",2.83321334405622,"RO"
"6838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.6094379124341,"RO"
"6839",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"12",3.09104245335832,"RO"
"6840",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"12",1.38629436111989,"RO"
"6841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",2.63905732961526,"RO"
"6842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",0.693147180559945,"RO"
"6843",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"5",0.693147180559945,"RO"
"6844",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"7",2.63905732961526,"RO"
"6845",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6",1.09861228866811,"RO"
"6846",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"5",2.89037175789616,"RO"
"6847",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"7",2.30258509299405,"RO"
"6848",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",2.07944154167984,"RO"
"6849",0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,"12",0.693147180559945,"RO"
"6850",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,"12",1.09861228866811,"RO"
"6851",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"7",2.77258872223978,"RO"
"6852",0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,"12",1.09861228866811,"RO"
"6853",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"13",0.693147180559945,"RO"
"6854",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"9",1.38629436111989,"RO"
"6855",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,"6",1.38629436111989,"RO"
"6856",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6",1.38629436111989,"RO"
"6857",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"6",1.6094379124341,"RO"
"6858",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"2",1.38629436111989,"RO"
"6859",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2",1.38629436111989,"RO"
"6860",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"6",0.693147180559945,"RO"
"6861",1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,"6",1.38629436111989,"RO"
"6862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.693147180559945,"RO"
"6863",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"7",1.38629436111989,"RO"
"6864",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"7",1.09861228866811,"RO"
"6865",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"5",1.38629436111989,"RO"
"6866",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,"6",2.63905732961526,"RO"
"6867",0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"2",3.63758615972639,"SK"
"6868",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"12",1.09861228866811,"SK"
"6869",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"12",1.94591014905531,"SK"
"6870",0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,"2",4.8283137373023,"SK"
"6871",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2",1.94591014905531,"SK"
"6872",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"15",4.8283137373023,"SK"
"6873",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"7",4.31748811353631,"SK"
"6874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"8",1.94591014905531,"SK"
"6875",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"9",3.13549421592915,"SK"
"6876",0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,"2",5.61677109766657,"SK"
"6877",1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,"9",2.70805020110221,"SK"
"6878",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7",1.09861228866811,"SK"
"6879",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2",4.31748811353631,"SK"
"6880",0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,"2",5.16478597392351,"SK"
"6881",1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,"7",1.09861228866811,"SK"
"6882",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"8",4.8283137373023,"SK"
"6883",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,"2",1.09861228866811,"SK"
"6884",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"13",1.09861228866811,"SK"
"6885",0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,"12",5.41610040220442,"SK"
"6886",1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,"2",5.61677109766657,"SK"
"6887",0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,"12",1.09861228866811,"SK"
"6888",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"14",4.31748811353631,"SK"
"6889",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"13",1.09861228866811,"SK"
"6890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"14",1.94591014905531,"SK"
"6891",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.8283137373023,"SK"
"6892",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.94591014905531,"SK"
"6893",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SK"
"6894",1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,"6",3.63758615972639,"SK"
"6895",0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,"6",1.94591014905531,"SK"
"6896",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"6",1.94591014905531,"SK"
"6897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7",1.09861228866811,"SK"
"6898",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,"2",4.31748811353631,"SK"
"6899",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"6",1.09861228866811,"SK"
"6900",1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,"6",1.09861228866811,"SK"
"6901",0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,"12",1.94591014905531,"SK"
"6902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2.70805020110221,"SK"
"6903",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"2",1.94591014905531,"SK"
"6904",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,"2",1.09861228866811,"SK"
"6905",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2",4.31748811353631,"SK"
"6906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"11",1.94591014905531,"SK"
"6907",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"12",1.94591014905531,"SK"
"6908",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2",1.09861228866811,"SK"
"6909",1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,"14",4.31748811353631,"SK"
"6910",0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,"3",4.31748811353631,"SK"
"6911",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"SK"
"6912",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"15",7.3132203870903,"SK"
"6913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4",1.09861228866811,"SK"
"6914",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2",2.70805020110221,"SK"
"6915",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"SK"
"6916",1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,"2",7.3132203870903,"SK"
"6917",1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,"2",1.09861228866811,"SK"
"6918",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"6",1.09861228866811,"SK"
"6919",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"14",4.31748811353631,"SK"
"6920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",2.70805020110221,"SK"
"6921",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.09861228866811,"SK"
"6922",0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,"6",5.41610040220442,"SK"
"6923",0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,"6",1.94591014905531,"SK"
"6924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"SK"
"6925",0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,"6",5.61677109766657,"SK"
"6926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15",3.13549421592915,"SK"
"6927",1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,"2",5.61677109766657,"SK"
"6928",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"SK"
"6929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",3.63758615972639,"SK"
"6930",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"2",4.8283137373023,"SK"
"6931",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"12",1.09861228866811,"SK"
"6932",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"2",1.94591014905531,"SK"
"6933",0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"5",1.09861228866811,"SK"
"6934",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.31748811353631,"SK"
"6935",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"15",1.94591014905531,"SK"
"6936",0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,"2",5.16478597392351,"SK"
"6937",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"6",4.31748811353631,"SK"
"6938",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"2",1.09861228866811,"SK"
"6939",0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,"5",1.09861228866811,"SK"
"6940",0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,"11",1.94591014905531,"SK"
"6941",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"13",5.41610040220442,"SK"
"6942",0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"2",4.31748811353631,"SK"
"6943",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.31748811353631,"SK"
"6944",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"5",5.61677109766657,"SK"
"6945",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.94591014905531,"SK"
"6946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"11",1.94591014905531,"SK"
"6947",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"15",1.09861228866811,"SK"
"6948",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",2.70805020110221,"SK"
"6949",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"5",1.94591014905531,"SK"
"6950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.94591014905531,"SK"
"6951",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"2",1.94591014905531,"SK"
"6952",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"5",4.31748811353631,"SK"
"6953",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"12",1.94591014905531,"SK"
"6954",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",3.63758615972639,"SK"
"6955",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"14",1.94591014905531,"SK"
"6956",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"2",1.94591014905531,"SK"
"6957",0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,"2",4.31748811353631,"SK"
"6958",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.31748811353631,"SK"
"6959",0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,"7",4.31748811353631,"SK"
"6960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",7.82404601085629,"SK"
"6961",0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,"9",1.94591014905531,"SK"
"6962",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"15",1.09861228866811,"SK"
"6963",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"13",1.94591014905531,"SK"
"6964",0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,"5",1.94591014905531,"SK"
"6965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.94591014905531,"SK"
"6966",0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,"12",1.09861228866811,"SK"
"6967",1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"9",1.09861228866811,"SK"
"6968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",1.09861228866811,"SK"
"6969",1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,"2",5.16478597392351,"SK"
"6970",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"6",1.09861228866811,"SK"
"6971",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"6",1.94591014905531,"SK"
"6972",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"6",1.94591014905531,"SK"
"6973",0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,"12",4.31748811353631,"SK"
"6974",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2",1.94591014905531,"SK"
"6975",1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,"6",3.13549421592915,"SK"
"6976",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.94591014905531,"SK"
"6977",0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,"6",1.94591014905531,"SK"
"6978",0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"8",3.63758615972639,"SK"
"6979",0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"6",1.09861228866811,"SK"
"6980",0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,"9",1.94591014905531,"SK"
"6981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.09861228866811,"SK"
"6982",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",2.70805020110221,"SK"
"6983",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"8",3.63758615972639,"SK"
"6984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.94591014905531,"SK"
"6985",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"SK"
"6986",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.94591014905531,"SK"
"6987",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"14",3.63758615972639,"SK"
"6988",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"12",1.09861228866811,"SK"
"6989",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"12",1.09861228866811,"SK"
"6990",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2",1.09861228866811,"SK"
"6991",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"12",2.70805020110221,"SK"
"6992",0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,"13",1.94591014905531,"SK"
"6993",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"12",1.09861228866811,"SK"
"6994",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"6",1.94591014905531,"SK"
"6995",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"7",1.09861228866811,"SK"
"6996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.94591014905531,"SK"
"6997",0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,"12",1.09861228866811,"SK"
"6998",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.09861228866811,"SK"
"6999",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"12",1.09861228866811,"SK"
"7000",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"6",1.94591014905531,"SK"
"7001",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2",3.63758615972639,"SK"
"7002",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"6",1.94591014905531,"SK"
"7003",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"SK"
"7004",1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"SK"
"7005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2.70805020110221,"SK"
"7006",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.09861228866811,"SK"
"7007",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"2",2.70805020110221,"SK"
"7008",1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,"12",1.09861228866811,"SK"
"7009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12",1.09861228866811,"SK"
"7010",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"6",1.09861228866811,"SK"
"7011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",1.09861228866811,"SK"
"7012",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"15",1.09861228866811,"SK"
"7013",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"6",1.94591014905531,"SK"
"7014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",1.94591014905531,"SK"
"7015",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"6",1.09861228866811,"SK"
"7016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",3.63758615972639,"SK"
"7017",1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,"12",1.09861228866811,"SK"
"7018",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"9",1.09861228866811,"SK"
"7019",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"4",3.13549421592915,"SK"
"7020",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"6",2.70805020110221,"SK"
"7021",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"6",2.70805020110221,"SK"
"7022",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"8",1.94591014905531,"SK"
"7023",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6",1.09861228866811,"SK"
"7024",0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,"9",2.70805020110221,"SK"
"7025",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"6",1.09861228866811,"SK"
"7026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12",1.09861228866811,"SK"
"7027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12",1.09861228866811,"SK"
"7028",0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,"2",1.09861228866811,"SK"
"7029",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2.70805020110221,"SK"
"7030",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"2",1.94591014905531,"SK"
"7031",1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,"2",1.94591014905531,"SK"
"7032",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,"9",1.09861228866811,"SK"
"7033",1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"12",1.94591014905531,"SK"
"7034",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"SK"
"7035",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"4",1.09861228866811,"SK"
"7036",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,"6",1.94591014905531,"SK"
"7037",0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,"1",3.13549421592915,"SK"
"7038",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"8",2.70805020110221,"SK"
"7039",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"2",1.09861228866811,"SK"
"7040",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"7",1.09861228866811,"SK"
"7041",1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,"6",3.13549421592915,"SK"
"7042",0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,"12",1.09861228866811,"SK"
"7043",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"6",1.94591014905531,"SK"
"7044",1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,"2",1.09861228866811,"SK"
"7045",1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,"6",1.94591014905531,"SK"
"7046",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"6",1.09861228866811,"SK"
"7047",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,"2",1.09861228866811,"SK"
"7048",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"2",1.94591014905531,"SK"
"7049",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"7",1.94591014905531,"SK"
"7050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",1.94591014905531,"SK"
"7051",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"13",1.09861228866811,"SK"
